INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fn1-privesc3-partial-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fn1-privesc3-partial-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fn2-exploitableResourceConstraint-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fn2-exploitableResourceConstraint-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fn3-exploitableConditionConstraint-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fn3-exploitableConditionConstraint-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fn4-exploitableNotAction-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fn4-exploitableNotAction-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fp1-allow-and-deny-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fp1-allow-and-deny-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fp2-allow-and-deny-multiple-policies-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fp2-allow-and-deny-multiple-policies-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fp3-deny-iam-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fp3-deny-iam-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fp4-nonExploitableResourceConstraint-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fp4-nonExploitableResourceConstraint-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: fp5-nonExploitableConditionConstraint-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,fp5-nonExploitableConditionConstraint-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-CloudFormationUpdateStack-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-CloudFormationUpdateStack-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-codeBuildCreateProjectPassRole-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-codeBuildCreateProjectPassRole-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-ec2InstanceConnect-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-ec2InstanceConnect-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-sageMakerCreateNotebookPassRole-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-sageMakerCreateNotebookPassRole-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-sageMakerCreatePresignedNotebookURL-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-sageMakerCreatePresignedNotebookURL-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-sageMakerCreateProcessingJobPassRole-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-sageMakerCreateProcessingJobPassRole-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-sageMakerCreateTrainingJobPassRole-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-sageMakerCreateTrainingJobPassRole-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-ssmSendCommand-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-ssmSendCommand-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc-ssmStartSession-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc-ssmStartSession-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc1-CreateNewPolicyVersion-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc1-CreateNewPolicyVersion-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc10-PutUserPolicy-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc10-PutUserPolicy-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc11-PutGroupPolicy-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc11-PutGroupPolicy-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc12-PutRolePolicy-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc12-PutRolePolicy-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc13-AddUserToGroup-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc13-AddUserToGroup-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc14-UpdatingAssumeRolePolicy-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc14-UpdatingAssumeRolePolicy-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc15-PassExistingRoleToNewLambdaThenInvoke-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc15-PassExistingRoleToNewLambdaThenInvoke-user,2021-10-23T19:20:16+0000
INSTANCE-PROFILE,585763137187,us-east-1,1.16,FAIL,,,[check116] Ensure IAM policies are attached only to groups or roles,us-east-1: privesc16-PassRoleToNewLambdaThenTriggerWithNewDynamo-user has managed policy directly attached,ens-op.acc.3.aws.iam.1,Low,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,By default IAM users; groups; and roles have no access to AWS resources. IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended that IAM policies be applied directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,Remove any policy attached directly to the user. Use groups or roles instead.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,privesc16-PassRoleToNewLambdaThenTriggerWithNewDynamo-user,2021-10-23T19:20:16+0000
